Token,count
calèche,29
blushing,29
battles,29
authority,29
wants,29
arrange,29
painful,29
beaten,29
marrying,29
changing,29
break,29
villages,29
mental,29
books,29
transferred,29
west,29
animation,29
mud,29
weakness,29
reflected,29
shinshín,29
rostóva,29
shevárdino,29
indicated,29
slept,29
regular,29
icons,29
confident,29
hurried,29
flying,29
willarski,29
favor,29
cruel,29
worth,29
entirely,29
conviction,29
rosy,29
figures,29
retired,29
address,29
sword,29
seated,29
staying,29
realize,30
lives,30
advantage,30
spirits,30
mysterious,30
eager,30
aroused,30
masses,30
rank,30
mention,30
tree,30
hospital,30
timókhin,30
attacked,30
diplomatic,30
plainly,30
knee,30
pride,30
priest,30
wars,30
couple,30
swaying,30
joke,30
crowds,30
start,30
candle,30
confidence,30
demand,30
buonaparte,30
opening,30
pushing,30
described,30
desired,30
stories,30
stone,30
supposed,30
lodge,30
consisted,30
refuse,30
exactly,30
lise,30
footmen,30
answering,30
haired,30
sing,30
exhausted,30
official,30
english,30
palace,30
fifteen,30
existence,31
separated,31
inevitable,31
despair,31
alarm,31
awkward,31
plump,31
delicate,31
belonged,31
summer,31
prussia,31
proved,31
friendly,31
campfires,31
fatherland,31
clothes,31
closer,31
october,31
fifth,31
screamed,31
telyánin,31
deeply,31
excuse,31
external,31
advice,31
eagerly,31
noise,31
sire,31
recognizing,31
spiritual,31
welfare,31
worthy,31
evil,31
portrait,31
tired,31
unnatural,31
hollow,31
peculiar,31
younger,32
austria,32
ridden,32
moral,32
attentively,32
announced,32
absorbed,32
opportunity,32
tail,32
agreed,32
tarútino,32
fires,32
fit,32
nation,32
hurry,32
vílna,32
meanwhile,32
natured,32
executed,32
breathing,32
distinguished,32
rate,32
dignity,32
nature,32
engaged,32
eyebrows,32
faced,32
armchair,32
esaul,32
offended,32
served,32
servant,32
parents,32
views,32
delighted,32
reaching,32
ermólov,32
hanging,32
pulled,32
nobody,32
suggested,32
wagons,32
sought,32
commands,32
needs,32
land,32
lifting,32
thanks,32
george,32
germans,32
leaned,32
thick,32
abroad,33
gay,33
fancy,33
forever,33
shone,33
senseless,33
inquiringly,33
excellent,33
glittering,33
exist,33
mercy,33
east,33
weary,33
motionless,33
innumerable,33
pipe,33
lightly,33
extraordinary,33
pace,33
sang,33
trouble,33
dry,33
song,33
political,33
otrádnoe,33
capture,33
disappeared,33
ilyá,33
dispositions,33
ordinary,33
fifty,33
nearest,33
week,33
pray,33
becoming,33
persons,33
wind,33
redoubt,33
touch,33
interesting,33
stayed,33
sigh,33
beat,33
indeed,33
saved,33
watch,33
interested,33
gloomy,34
dunyásha,34
essential,34
animal,34
keeping,34
entrance,34
physical,34
regiments,34
hounds,34
paces,34
destroy,34
ease,34
tormented,34
hide,34
wishes,34
calling,34
promise,34
uniforms,34
virtue,34
dream,34
accepted,34
peoples,34
cheeks,34
blow,34
reproach,34
borzois,34
vous,34
month,34
hare,34
hung,34
seriously,34
waited,34
square,34
reasons,34
reach,35
awaited,35
hero,35
losing,35
months,35
midst,35
timidly,35
anteroom,35
doctors,35
clouds,35
dogs,35
delight,35
helped,35
emperors,35
insisted,35
reported,35
ivánovich,35
pause,35
removed,35
detachment,35
finding,35
proposed,35
usually,35
cousin,35
suffered,35
proud,35
fields,35
weeks,35
remark,35
dropped,35
courage,35
driving,35
paid,35
directly,35
loudly,36
attitude,36
tenderness,36
historic,36
wheels,36
police,36
galloping,36
imagination,36
duke,36
touching,36
pistol,36
details,36
offer,36
shaking,36
grief,36
ballroom,36
sympathy,36
softly,36
resolute,36
loving,36
kissing,36
wet,36
dare,36
managed,36
absent,36
watching,36
nations,36
occasionally,36
knees,36
theory,36
busy,36
illness,37
darling,37
game,37
steward,37
trees,37
unexpected,37
saddle,37
dessalles,37
informed,37
elder,37
deal,37
empty,37
property,37
joyfully,37
flight,37
gaily,37
finger,37
terror,37
lines,37
battlefield,37
lads,37
baggage,37
escape,37
dance,37
guard,37
favorite,37
dangerous,37
ahead,37
smell,38
fought,38
stranger,38
preparing,38
slowly,38
letting,38
chosen,38
lavrúshka,38
explanation,38
adjutants,38
prayer,38
falling,38
spring,38
serene,38
winter,38
sergeant,38
huge,38
generally,38
save,38
previous,38
lies,38
similar,38
friendship,38
series,38
suppose,38
spectacles,39
acquaintances,39
chiefly,39
mist,39
sternly,39
ruined,39
remarks,39
acquaintance,39
solemn,39
false,39
receiving,39
weyrother,39
fully,39
inquired,39
pressing,39
anxious,39
intention,39
estates,39
follow,39
sleigh,39
embraced,39
connection,39
habit,39
ilyín,39
mounted,39
feared,39
immense,40
believed,40
bottle,40
fellows,40
destruction,40
baby,40
agree,40
secret,40
millions,40
memory,40
anger,40
crowded,40
demanded,40
gallop,40
instructions,40
period,40
lead,40
produced,40
thou,40
appearance,40
fault,40
handkerchief,40
complete,40
zherkóv,40
incomprehensible,40
soft,40
ears,40
eight,40
definite,40
visible,40
nodded,41
knoll,41
clean,41
st,41
drink,41
impression,41
pain,41
beg,41
space,41
shirt,41
food,41
stronger,41
minute,41
greatest,41
allowed,41
madame,41
writing,41
intimate,41
experience,41
intended,41
column,41
carriages,41
sobs,41
alexéevich,41
france,41
agitation,41
companion,41
lie,41
daniel,41
columns,41
respectfully,41
apparently,41
receive,41
prove,42
gentle,42
ideas,42
dancing,42
valet,42
dog,42
walking,42
saber,42
davout,42
engagement,42
glory,42
imagined,42
2,42
confusion,42
gun,42
wound,42
concluded,42
household,42
explained,42
influence,42
quick,42
headquarters,42
natural,42
peter,42
paris,42
completely,42
cards,42
efforts,42
easily,42
accustomed,43
comrades,43
badly,43
mood,43
icon,43
eat,43
satisfied,43
realized,43
trembling,43
particular,43
speech,43
polish,43
horror,43
science,43
vicomte,43
la,43
considering,43
carrying,43
arakchéev,43
breast,43
fourth,43
frowned,43
nice,43
captured,43
afterwards,43
gold,43
loss,44
unpleasant,44
humanity,44
worn,44
armies,44
visitor,44
battalion,44
age,44
capital,44
join,44
lower,44
accompanied,44
watched,44
seat,44
showing,44
kiss,44
mustache,44
admit,44
raising,44
repeating,44
youth,44
hours,44
holy,44
prisoner,44
bound,44
note,44
finish,44
wore,45
sick,45
balls,45
leading,45
flew,45
1812,45
sign,45
knowledge,45
respect,45
thousands,45
motion,45
teeth,45
forty,45
outside,45
dolgorúkov,45
enormous,45
increased,45
fighting,45
leaning,45
thrown,45
thy,45
played,45
happening,45
monsieur,45
whisper,45
inhabitants,46
reports,46
cart,46
forehead,46
weak,46
previously,46
awaiting,46
recognize,46
orderly,46
papers,46
difficulty,46
gentleman,46
garden,46
fool,46
rapid,46
firm,46
carefully,46
clever,46
excitement,46
firmly,46
formerly,46
corps,46
gown,46
jumped,46
l,46
causes,47
aunt,47
stout,47
blushed,47
due,47
departure,47
somewhere,47
gathered,47
chest,47
august,47
curiosity,47
warm,47
wall,47
rich,47
importance,47
green,47
wide,47
footman,47
serve,47
walk,47
pay,47
expect,47
pfuel,47
recalled,47
uttered,48
aide,48
cheerful,48
reception,48
music,48
alive,48
dreadful,48
easy,48
spirit,48
returning,48
highness,48
brothers,48
offered,48
coachman,48
purpose,48
shot,48
worse,48
direct,48
joined,48
tender,48
absence,48
boguchárovo,48
singing,48
moments,48
none,48
frowning,48
joyful,48
regimental,48
streets,48
care,48
members,48
center,48
dull,48
hat,49
club,49
burst,49
thirty,49
hot,49
frenchmen,49
arranged,49
ride,49
success,49
council,49
places,49
satisfaction,49
floor,49
papa,49
directed,49
vienna,49
playing,49
europe,49
agitated,49
nose,50
gesture,50
common,50
mentioned,50
interests,50
broad,50
relation,50
object,50
forgotten,50
circumstances,50
shouts,50
box,50
everywhere,50
loud,50
crossing,51
appointed,51
kill,51
shook,51
mon,51
wine,51
heads,51
hippolyte,51
scarcely,51
minister,51
darkness,51
assumed,51
putting,51
necessity,51
austerlitz,51
inevitability,51
drive,51
ha,51
rooms,52
division,52
stand,52
broke,52
barclay,52
passage,52
historical,52
fond,52
appear,52
michael,52
ceased,52
stepped,52
carry,52
journey,52
heavy,52
merry,52
caused,52
hastily,53
le,53
mass,53
comes,53
circle,53
laid,53
cloak,53
early,53
lord,53
convinced,53
twice,53
apart,53
chance,53
quarters,53
artillery,53
murat,53
highest,54
abandoned,54
unexpectedly,54
eye,54
burned,54
died,54
regarded,54
yesterday,54
dron,54
avoid,54
charming,54
arrival,54
hall,54
entering,54
stupid,54
pushed,54
bear,55
promised,55
fallen,55
ones,55
sorrow,55
opposite,55
happens,55
spoken,55
supper,55
nearly,55
sighed,55
quietly,55
form,55
bit,55
stern,55
sacrifice,56
tsar,56
allow,56
character,56
plans,56
hut,56
advanced,56
gate,56
church,56
nurse,56
movements,56
commanders,56
destroyed,56
major,56
book,56
noticing,56
handed,57
forgive,57
big,57
lad,57
estate,57
girls,57
play,57
stay,57
conscious,57
spot,57
confused,57
lit,57
ashamed,57
shown,58
servants,58
shoulder,58
paper,58
grand,58
rising,58
king,58
heaven,58
amid,58
caught,58
river,58
started,58
bowed,58
sort,58
fingers,59
approaching,59
shed,59
personal,59
certainly,59
burning,59
touched,59
possibility,59
marriage,59
six,59
familiar,59
tall,59
kindly,59
earth,59
higher,59
broken,59
miles,59
surprised,59
aside,60
gazing,60
doubt,60
laugh,60
health,60
conditions,60
significance,60
spread,60
beauty,60
slightly,60
pointed,60
hurrah,60
addressed,61
enough,61
recognized,61
express,61
manner,61
wolf,61
write,61
maid,61
letters,61
sovereign,61
threw,61
dying,61
yard,61
visit,62
bent,62
needed,62
marshal,62
explain,62
regard,62
seven,62
sun,62
sky,62
instant,63
wishing,63
lifted,63
onto,63
hold,63
boots,63
visitors,63
excited,63
devil,63
animated,63
written,63
learned,63
pity,64
imagine,64
karatáev,64
greater,64
forest,64
wood,64
act,64
blame,64
houses,64
blood,64
expecting,64
government,64
advance,64
squadron,64
sorry,65
riding,65
effect,65
snow,65
surrounded,65
minutes,65
post,65
crossed,65
fate,65
bare,65
genius,65
unknown,66
mean,66
telling,66
strong,66
wrong,66
cut,66
kurágin,66
growing,66
city,66
settled,66
chair,66
consider,67
notice,67
relations,67
interest,67
filled,67
plain,67
flushed,67
governor,67
silently,67
bilíbin,68
understanding,68
whatever,68
group,68
die,68
feelings,68
hurriedly,68
dressing,68
simple,68
leg,68
consciousness,68
serious,68
friends,68
austrian,69
neck,69
account,69
wearing,69
sure,69
muttered,69
sit,69
except,69
splendid,69
send,69
glance,70
walked,70
approached,70
begin,70
according,70
pretty,70
court,70
enter,70
means,70
sir,70
party,70
occurred,70
addressing,70
brilliant,70
figure,70
report,70
stop,71
nesvítski,71
following,71
laughter,71
guests,71
try,71
sense,71
spite,71
véra,71
rubles,71
actions,71
placed,71
julie,72
real,72
use,72
danger,72
special,72
bright,72
liked,72
bezúkhov,72
dressed,72
formed,73
matters,73
idea,73
sofa,73
married,73
looks,73
path,73
low,73
person,73
dead,73
suffering,73
result,73
majesty,73
paused,73
presented,73
hour,73
therefore,73
glancing,73
forget,73
desire,74
lived,74
direction,74
ago,74
cross,74
glass,74
peasant,74
suite,74
future,74
fall,74
túshin,75
battery,75
story,75
nearer,75
latter,75
drawn,75
thank,75
hearing,75
tea,75
involuntarily,76
number,76
affair,76
evident,76
condition,76
conception,76
remain,76
effort,76
simply,77
poor,77
mouth,77
getting,77
cavalry,77
fight,77
serfs,77
drove,78
distance,78
single,78
rushed,78
street,78
ranks,78
clock,78
sleep,78
laughed,78
pointing,78
bennigsen,78
prepared,79
continually,79
speránski,79
angrily,79
ill,79
asleep,79
march,80
quiet,80
step,80
whispered,80
bald,80
sad,80
finished,81
joy,81
carts,81
pressed,81
seized,81
begun,81
infantry,82
nonsense,82
leaving,82
within,82
meant,82
keep,82
tíkhon,82
change,82
lying,82
point,82
fixed,82
beautiful,82
grown,82
cap,83
marry,83
various,83
despite,83
seem,83
instead,83
hill,83
hills,83
bring,83
difficult,83
hard,83
probably,83
middle,83
cossack,83
happen,83
move,84
victory,84
cossacks,84
sake,84
pass,84
exclaimed,84
reading,84
passing,84
hussar,84
gentlemen,84
least,85
retreat,85
view,85
surprise,85
firing,85
listening,85
deep,85
seems,85
truth,86
subject,86
knows,86
calm,86
pleasant,86
knowing,86
sounds,86
gray,86
eh,86
farther,87
forces,87
porch,87
pleased,87
particularly,87
gazed,88
experienced,88
beginning,88
foot,88
water,88
rather,88
cannon,88
spent,89
covered,89
listen,89
laws,89
living,89
hardly,89
today,90
ladies,90
plan,90
event,90
hope,90
duty,91
clearly,91
corner,91
guards,91
call,91
occupied,91
remarked,92
sight,92
expected,92
arrived,93
opinion,93
live,93
bonaparte,93
meeting,94
blue,94
lady,94
wrote,94
german,95
laughing,95
cry,95
talked,95
meaning,95
upon,95
uniform,95
rapidly,95
interrupted,95
changed,96
closed,97
case,97
carried,97
return,97
neither,97
unable,97
fresh,97
ten,98
berg,98
five,98
flank,99
questions,99
struck,99
frenchman,100
thin,100
business,100
run,100
wait,100
body,100
however,100
galloped,100
ought,101
guns,101
decided,101
aim,101
legs,101
sister,102
smolénsk,103
remembered,103
master,103
shouting,103
considered,103
straight,103
dress,104
generals,105
campaign,105
silence,105
dmítrievna,105
running,105
beyond,106
country,106
meet,106
hussars,106
raised,106
asking,106
late,106
giving,107
attack,107
mamma,107
four,107
shoulders,107
need,107
able,107
turn,107
rest,108
company,108
borodinó,108
close,108
ground,108
dark,108
handsome,108
peace,109
making,109
child,109
activity,109
angry,109
colonel,109
tomorrow,110
showed,110
uncle,110
show,111
led,111
year,111
besides,112
human,112
window,112
balashëv,112
drew,112
feet,112
study,113
fear,113
captain,113
ordered,114
márya,114
ball,114
lips,114
whose,114
freedom,114
across,116
military,116
opened,116
carriage,117
attention,117
frightened,117
children,117
prisoners,117
expressed,118
perhaps,118
thoughts,118
short,118
bed,118
years,118
second,118
name,119
line,119
strength,119
everybody,119
peasants,119
moving,119
kissed,119
affairs,120
loved,120
historians,120
coat,120
says,120
true,120
usual,120
pale,120
former,120
holding,120
presence,121
clear,121
town,121
events,121
work,121
hundred,122
fine,122
become,122
open,122
thinking,122
course,123
appeared,123
camp,124
rostopchín,124
pleasure,124
smoke,124
believe,124
bad,124
grew,124
present,125
contrary,125
fell,125
money,126
reason,126
excellency,127
high,127
remember,127
either,127
law,128
best,128
killed,129
glad,129
happiness,129
service,129
third,129
girl,130
command,130
immediately,130
read,130
waiting,130
important,130
bourienne,130
mikháylovna,131
merely,131
used,132
later,133
black,133
bridge,133
feel,133
sometimes,133
air,134
sides,135
staff,135
twenty,135
please,135
society,135
boy,136
